Date,btc_open_BTC-USD,btc_high_BTC-USD,btc_low_BTC-USD,btc_close_BTC-USD,btc_volume_BTC-USD,sp500_close_^GSPC,google_trend,btc_hashrate,btc_exchange_netflow,ma7,ma21,rsi_14,sp500_ret,hash_rate_chg,exchange_netflow_chg
2019-01-18,3677.990478515625,3682.52001953125,3637.080810546875,3657.83935546875,5002961727.0,2670.7099609375,15.0,40.5390929,-3500.694405,3648.9131208147323,3776.6144903273807,40.92871175011274,0.01318305304897005,0.08963770165920515,-1.6807975135089097
2019-01-19,3652.3779296875,3758.533447265625,3652.3779296875,3728.568359375,5955691380.0,2670.7099609375,15.0,38.85709793,-61.61833918,3658.5227399553573,3776.6144903273807,44.97263422259744,0.0,0.08963770165920515,-1.6807975135089097
2019-01-20,3725.446044921875,3743.387939453125,3583.01953125,3601.013671875,5582489560.0,2670.7099609375,15.0,45.82860492,557.4153759,3665.3885323660716,3776.6144903273807,27.480816673028173,0.0,0.08963770165920515,-1.6807975135089097
2019-01-21,3600.372802734375,3608.8408203125,3558.537109375,3576.032470703125,5004347059.0,2670.7099609375,15.0,43.71274009,-3820.074188,3646.814278738839,3776.6144903273807,28.185516321371168,0.0,0.08963770165920515,-1.6807975135089097
2019-01-22,3575.081298828125,3620.74658203125,3539.721435546875,3604.5771484375,5313623556.0,2632.89990234375,15.0,39.33859114,-2697.107473,3643.0859723772323,3765.236258370536,29.75100299512657,-0.014157306164566674,0.08963770165920515,-1.6807975135089097
2019-01-23,3605.55712890625,3623.06787109375,3565.31396484375,3585.123046875,5433755649.0,2638.699951171875,15.0,43.03634924,126.544598,3633.1025739397323,3748.175002325149,28.91614068788877,0.0022029127742235755,0.08963770165920515,-1.6807975135089097
2019-01-24,3584.500244140625,3616.08740234375,3569.0927734375,3600.865478515625,5262869046.0,2642.330078125,15.0,47.44140945,-2299.031484,3622.0027901785716,3736.942824590774,44.63104626505668,0.0013757255543636049,0.08963770165920515,-1.6807975135089097
2019-01-25,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,5265847539.0,2664.760009765625,15.0,40.0917203,-2983.154796,3613.7065778459823,3724.6594122023807,43.91337507701411,0.008488694060713842,0.08963770165920515,-1.6807975135089097
2019-01-26,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,5098183235.0,2664.760009765625,15.0,44.106488590000005,1556.756156,3595.691162109375,3713.1006440662204,45.77438933946376,0.0,0.08963770165920515,-1.6807975135089097
2019-01-27,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,5570752966.0,2664.760009765625,15.0,40.29981183,-81.38123726,3593.2557547433034,3689.6403227306546,52.55718168092602,0.0,0.08963770165920515,-1.6807975135089097
2019-01-28,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,6908930483.0,2643.85009765625,15.0,42.00061668,-2616.04941,3578.172607421875,3663.2213774181546,29.21651522754634,-0.007846827493937836,0.08963770165920515,-1.6807975135089097
2019-01-29,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,5897159493.0,2640.0,15.0,42.40875197,-1073.442815,3555.8211495535716,3635.4722842261904,32.233008878280174,-0.0014562465775435074,0.08963770165920515,-1.6807975135089097
2019-01-30,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,5955112627.0,2681.050048828125,15.0,39.05136661,779.6516274,3541.6866629464284,3609.3239629836307,33.99731556049245,0.01554926091974429,0.08963770165920515,-1.6807975135089097
2019-01-31,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,5831198271.0,2704.10009765625,15.0,45.57583674,1787.996156,3521.2476981026784,3598.793875558036,29.263375238661325,0.008597395948725328,0.08963770165920515,-1.6807975135089097
2019-02-01,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,5422926707.0,2706.530029296875,15.0,45.775306840000006,-1897.376374,3505.2733328683034,3589.297677176339,34.31988528207199,0.0008986100931438479,0.08058599471013661,-0.6218310194851684
2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,5071623601.0,2706.530029296875,14.928571428571429,41.51893214,-2795.605514,3493.6448102678573,3582.6195707775296,29.41950455775293,0.0,-0.04619775192299813,-12.584942586849664
2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,5043937584.0,2706.530029296875,14.857142857142858,40.30307038,-852.0772712,3476.5087541852677,3578.384347098214,34.203063376019415,0.0,-0.035499479658585464,-0.7941846902833123
2019-02-04,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,5332718886.0,2724.8701171875,14.785714285714286,43.47305771,1201.709351,3474.8949846540177,3566.6272902715773,35.867430741454044,0.006776236617404008,-0.07316531173307084,-0.8128651188098919
2019-02-05,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,5227549545.0,2737.699951171875,14.714285714285714,42.69722582,4100.411297,3477.5007672991073,3558.8026297433034,32.37739617210106,0.00470842037697472,0.07961511174608771,0.14826844308013754
2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,5482196038.0,2731.610107421875,14.642857142857142,47.47590596,-1212.800137,3467.155936104911,3547.3150576636904,29.854853662526864,-0.0022244379802809355,0.21320558971410364,-1.513737209650428
2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,5004962683.0,2706.050048828125,14.571428571428571,50.44266189,8435.1342475,3458.8243582589284,3534.024948846726,26.24261927952763,-0.009357140143940179,0.057297836783051226,111.37331340021191
2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,7735623101.0,2707.8798828125,14.5,46.90347244,3071.6788,3484.3722098214284,3534.450706845238,54.85566440226669,0.0006762010869560964,0.022501291953001656,-1.881126256957928
2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,6158833645.0,2707.8798828125,14.428571428571429,43.22831837,2242.897049,3505.8211844308034,3531.7190522693454,54.968478082880196,0.0,-0.0021366035146446194,-1.2794242323549552
2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,6282256903.0,2707.8798828125,14.357142857142858,41.09412944,-2629.440146,3538.1318708147323,3535.9654599144346,57.67189273770441,0.0,-0.002452861258584127,-0.3726238844945663
2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,6277056434.0,2709.800048828125,14.285714285714286,43.50383666,-5675.131171,3565.17138671875,3539.4129929315477,64.34109686108076,0.0007091030986317026,0.13090153461969978,2.2198596359968534
2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,6480384532.0,2744.72998046875,14.214285714285714,38.53611032,1317.623816,3591.9101213727677,3541.7440127418154,67.02429793684851,0.0128902247439735,-0.020531049037716742,-14.760809163430151
2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,6438903823.0,2753.030029296875,14.142857142857142,46.13647762,2870.986305,3623.0962262834823,3543.9796084449404,62.43337121569936,0.003023994668760688,0.05705562390802621,7.136175451970116
2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,6271044418.0,2745.72998046875,14.071428571428571,43.8304334,281.1912814,3654.1546805245534,3544.7422456287204,63.87032889468618,-0.002651641555101225,0.12984884873801783,-0.7533303279111357
2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,6091952231.0,2775.60009765625,14.0,38.52498817,-7546.456897,3647.5876116071427,3545.744384765625,62.13913304939683,0.01087875260858695,-0.014355999461652225,-2.8239671416546734
2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,5934744052.0,2775.60009765625,13.928571428571429,45.24382409,3748.590159,3641.6710379464284,3547.045677548363,60.39210177396931,0.0,0.212904921189093,-5.000502855543244
2019-02-17,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,7039512503.0,2775.60009765625,13.857142857142858,47.84775699,-749.5365493,3639.335030691964,3551.325218563988,70.56587664025163,0.0,0.18028681865252105,-0.7858891800925423
2019-02-18,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,9908216640.0,2775.60009765625,13.785714285714286,46.55735272,-3211.661624,3677.5184151785716,3572.5282621837796,80.55377014307444,0.0,0.19816855092657182,51.12184662455876
2019-02-19,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,9933626655.0,2779.760009765625,13.714285714285715,47.46375941,2623.558121,3719.4564034598216,3596.2890973772323,81.16330618933233,0.0014987433214488366,0.03567977888164808,3.7066482813898283
2019-02-20,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,8693373948.0,2784.699951171875,13.642857142857142,39.1881964,-3888.795363,3771.992117745536,3620.748093377976,87.98357027256081,0.0017771107537685182,-0.10350629314667592,0.017989487014643313
2019-02-21,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,7775128102.0,2774.8798828125,13.571428571428571,35.88634838,-676.7015959,3820.168875558036,3644.382638113839,84.54183976874717,-0.003526436790880272,-0.08775715296244335,-0.7491009896067274
2019-02-22,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,7826525254.0,2792.669921875,13.5,48.557438,2513.423932,3875.1282784598216,3669.029366629464,78.85591642940776,0.006411102394986878,0.1282889663621476,18.861961488075533
2019-02-23,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,8922258316.0,2792.669921875,13.428571428571429,43.326983850000005,-2390.443546,3948.3767438616073,3698.6229887462796,82.75177030635545,0.0,-0.08672646212875101,0.03976111794735204
2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,10794227451.0,2792.669921875,13.357142857142858,41.69903448,-4050.35789,3967.8897879464284,3715.118896484375,55.82185983656709,0.0,0.04009092570667283,0.3577431165928677
2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,9318796067.0,2796.110107421875,13.285714285714286,43.76239367,-3402.548242,3963.172921316964,3735.287574404762,61.017373784135934,0.0012318625699112573,-0.007801458039396469,-3.1856655127946705
2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,7931218996.0,2793.89990234375,13.214285714285715,48.51848084,1645.751477,3949.9248395647323,3753.7637881324404,59.24283946996741,-0.0007904570968998437,0.2039381485121936,-21.222738464175567
2019-02-27,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,8301309684.0,2792.3798828125,13.142857142857142,43.37875874,79.07056322,3928.6715262276784,3774.586623418899,60.2492513569049,-0.0005440493877303387,0.03281242441033605,-1.0302251795848152
2019-02-28,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,8399767798.0,2784.489990234375,13.071428571428571,45.75208293,91.25170533,3914.481131417411,3796.2682291666665,61.255829437031224,-0.0028255083152146643,0.0788358724247551,-1.085008445773611
2019-03-01,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,7661247975.0,2803.68994140625,13.0,48.99091286,-5344.300131,3893.632149832589,3805.4493466331846,61.28764051064647,0.00689532059343434,0.2545249273671961,-7.854728372494127
2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,7578786076.0,2803.68994140625,13.161290322580646,40.41915983,643.2140247,3853.9018903459823,3814.6498907180057,61.13531208128189,0.0,-0.11314497503178478,-0.6402598391827863
2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,7253558152.0,2803.68994140625,13.32258064516129,44.10629665,755.4190369,3859.1516462053573,3822.12548828125,58.44142935714502,0.0,-0.036460928505269385,-1.398138738972197
2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,9029175788.0,2792.81005859375,13.483870967741936,41.51927734,1018.116225,3841.8460518973216,3827.5124627976193,41.145070797026094,-0.003880558492514008,8.314279346999243e-06,-1.364184510261343
2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,10174126415.0,2789.64990234375,13.64516129032258,45.58349696,2036.428663,3847.8484933035716,3839.0765787760415,47.39605699051287,-0.001131532823106185,0.13101797282969185,-3.3899577325094596
2019-03-06,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,9175291529.0,2771.449951171875,13.806451612903226,38.44002701,-5742.552669,3855.404959542411,3852.0228678385415,44.838275173522575,-0.006524098653592381,-0.11577356103116399,-5.778653560631234
2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,9584165519.0,2748.929931640625,13.967741935483872,43.09415196,2351.279555,3863.504813058036,3866.0516066778273,47.606399456112015,-0.00812571755868352,0.0092962981171969,-0.42657470563495026
2019-03-08,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,10638638944.0,2743.070068359375,14.129032258064516,44.04413458,-3426.296944,3869.4402204241073,3879.400216238839,43.85566807658021,-0.0021316888487414865,-0.07228448432119194,1.825112596437644
2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,10796103518.0,2743.070068359375,14.290322580645162,42.06784675,177.57248,3883.568603515625,3895.2824125744046,38.43345704686544,0.0,-0.16602643132241723,-0.9789484701974212
2019-03-10,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,9713267607.0,2743.070068359375,14.451612903225806,41.85999213,-625.4316985,3898.486328125,3908.509254092262,65.53668885674182,0.0,-0.10752893224380633,-1.2036123368432923
2019-03-11,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,10125901903.0,2783.300048828125,14.612903225806452,42.94383684,-2295.192264,3919.0106375558034,3908.0098702566966,52.629527456076715,0.014666041867757107,-0.006580906700211164,-2.0233159230484143
2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,9809887079.0,2791.52001953125,14.774193548387096,43.92850624,4507.724689,3920.8365304129466,3906.2032877604165,56.781743250102735,0.0029533182046204143,0.06897279097099163,-2.714328693070772
2019-03-13,3913.04736328125,3926.59765625,3891.904296875,3906.71728515625,9469184841.0,2810.919921875,14.935483870967742,41.26120841,1610.87253,3921.23291015625,3901.769798642113,56.904503806161316,0.006949583813841809,-0.05155012574010509,-1.283847629501778
2019-03-14,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,10480789570.0,2808.47998046875,15.096774193548388,47.06322242,-2790.291081,3923.0735909598216,3900.3531784784227,58.342255662337315,-0.0008680223820187738,0.22127588978731172,-3.1176689788976915
2019-03-15,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,9394210605.0,2822.47998046875,15.258064516129032,46.3883781,-1331.991088,3931.613525390625,3898.2286318824404,61.28871343530893,0.00498490290027398,0.005459898392650597,-1.4639489522051203
2019-03-16,3963.900146484375,4077.036376953125,3961.657470703125,4048.725830078125,9856166973.0,2822.47998046875,15.419354838709678,49.59295672,1116.206797,3943.815255301339,3893.761916387649,67.32951271771013,0.0,0.13147310836310377,2.9695640328626496
2019-03-17,4047.719482421875,4054.1220703125,4006.4111328125,4025.22900390625,8221625400.0,2822.47998046875,15.580645161290322,44.21945375,-299.0352858,3954.3337053571427,3903.9905598958335,66.54645083478007,0.0,0.14781226031457595,-0.9603740815217698
2019-03-18,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,9646954186.0,2832.93994140625,15.741935483870968,49.15272618,-2142.924794,3972.5165666852677,3911.1244187127977,79.47031544421148,0.0037059469012648005,0.08639636831370257,-1.5716615322310032
2019-03-19,4032.69189453125,4082.216064453125,4023.8125,4071.190185546875,9344919956.0,2832.570068359375,15.903225806451612,53.41646419,1527.434669,3995.6642717633927,3921.4497651599704,74.0417939473382,-0.0001305615560248663,0.11638387147727403,-3.0378388090967507
2019-03-20,4070.7939453125,4089.4619140625,4031.11083984375,4087.476318359375,10175916388.0,2824.22998046875,16.064516129032256,48.338052700000006,8435.1342475,4021.486990792411,3932.7082868303573,74.64970876282237,-0.0029443536044478913,0.03824744913460387,-3.6264081447641323
2019-03-21,4083.953857421875,4097.35986328125,4005.1513671875,4029.326904296875,10831212662.0,2854.8798828125,16.225806451612904,45.21810615,-1754.846327,4036.48095703125,3941.0197870163693,63.932955501300974,0.010852481049954399,-0.04731300865996879,-1.6688802938854352
2019-03-22,4028.5146484375,4053.90673828125,4021.54248046875,4023.96826171875,9252935969.0,2800.7099609375,16.387096774193548,49.26827855,-3541.020129,4045.4891183035716,3948.8476213727677,64.69699545541381,-0.018974501239482744,0.2572224056221173,-0.08943006806398524
2019-03-23,4022.71337890625,4049.882568359375,4015.964599609375,4035.826416015625,9578850549.0,2800.7099609375,16.548387096774192,43.8293685,-1950.354668,4043.6463448660716,3957.0100678943454,59.86370700992309,0.0,0.22133821017093958,1.8821487636748748
2019-03-24,4035.16357421875,4040.69970703125,4006.19287109375,4022.168212890625,9144851065.0,2800.7099609375,16.70967741935484,47.22816851,475.7925576,4043.2090890066966,3965.343040829613,59.54871480445894,0.0,-0.02737519821371126,-0.8106994400974774
2019-03-25,4024.11279296875,4038.8408203125,3934.03125,3963.070556640625,10359818883.0,2798.360107421875,16.870967741935484,47.02684644,-2056.876424,4033.28955078125,3974.938918340774,57.56630085854838,-0.000839020658475631,0.0853939568655202,-0.13954193670800874
2019-03-26,3969.228759765625,3985.080810546875,3944.753173828125,3985.080810546875,10707678815.0,2818.4599609375,17.032258064516128,42.47965159,4930.519884,4020.988211495536,3979.1630045572915,59.48288952978148,0.007182725862306283,0.018720268220464575,-2.217304746371437
2019-03-27,3984.244873046875,4087.066162109375,3977.810546875,4087.066162109375,10897131934.0,2805.3701171875,17.193548387096776,47.68135318,1452.284522,4020.929617745536,3987.8831728980654,68.03956494579406,-0.0046443248906916645,0.08955084905893806,-1.426822610205331
2019-03-28,4087.58447265625,4094.902099609375,4040.266357421875,4069.107177734375,9353915899.0,2815.43994140625,17.35483870967742,46.36699412,41.24282805,4026.6125139508927,3995.3890206473216,64.4686676165248,0.003589481529391092,-0.04434365385624883,-0.974939820120848
2019-03-29,4068.2998046875,4113.5009765625,4034.09716796875,4098.37451171875,10918665557.0,2834.39990234375,17.516129032258064,46.54985834,3924.843195,4037.2419782366073,4004.781540643601,63.94426750803644,0.0067342800173637585,0.07310258965699479,48.63722319872455
2019-03-30,4092.13623046875,4296.806640625,4053.90966796875,4106.66015625,9732688060.0,2834.39990234375,17.67741935483871,43.91486121,-2465.830201,4047.361083984375,4011.6075613839284,57.00749891181027,0.0,-0.04015602355877268,-28.022291715893353
2019-03-31,4105.4560546875,4113.0234375,4094.100830078125,4105.404296875,9045122443.0,2834.39990234375,17.838709677419356,44.87757721,3157.051268,4059.251953125,4018.9315824962796,60.24911365225207,0.0,-0.08396119626826659,-1.5907324047329032
2019-04-01,4105.3623046875,4164.953125,4096.9013671875,4158.18310546875,10157794171.0,2867.18994140625,18.0,43.40635841,-7099.147572,4087.125174386161,4030.977097284226,64.3914562889653,0.011568600124275408,0.07390550898544013,-12.036991264783286
2019-04-02,4156.91943359375,4905.95458984375,4155.31689453125,4879.8779296875,21315047816.0,2867.239990234375,18.233333333333334,51.03769603,7762.267368,4214.953334263393,4077.2019391741073,86.11356964475225,1.745570720723677e-05,0.15715215074625855,9.275445797413157
2019-04-03,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,22899891582.0,2873.39990234375,18.466666666666665,45.25215641,4664.890443,4341.518450055803,4127.978352864583,87.00557063562297,0.002148376881724312,0.08990713011287665,3.5818840015048385
2019-04-04,4971.3076171875,5063.15966796875,4836.7939453125,4922.798828125,18251810240.0,2879.389892578125,18.7,45.93000762,-5975.569341,4463.474400111607,4175.522623697917,87.5857851771348,0.0020846350796801527,0.007601669093182162,-3.9343376714198217
2019-04-05,4922.80615234375,5053.509765625,4919.49169921875,5036.68115234375,16837325387.0,2892.739990234375,18.933333333333334,50.01978684,4050.03332,4597.518205915178,4226.749767485119,89.03756199034656,0.004636432770241061,0.30124223968384767,-1.705267074321021
2019-04-06,5036.79296875,5205.82177734375,4992.22216796875,5059.8173828125,16929795194.0,2892.739990234375,19.166666666666668,44.03351112,-1589.418491,4733.683523995535,4274.896984281994,89.13205696682607,0.0,0.021797833749505502,-1.6759802285611247
2019-04-07,5062.7939453125,5235.1865234375,5050.412109375,5198.89697265625,16655416140.0,2892.739990234375,19.4,46.12380032,-2257.1993,4889.896763392857,4330.785935174851,91.03531593290816,0.0,0.04721776826429824,-0.3412131706935906
2019-04-08,5199.83544921875,5318.83642578125,5148.2119140625,5289.77099609375,17154113634.0,2895.77001953125,19.633333333333333,47.28119067,-338.1724929,5051.552176339285,4390.655633835566,95.26206975477766,0.0010474599539205265,0.12392704459017745,-2.9044194961967076
2019-04-09,5289.91796875,5289.91796875,5167.4189453125,5204.95849609375,14722104361.0,2878.199951171875,19.866666666666667,42.54107412,-746.5940156,5097.992257254465,4444.644601004465,89.90757381627122,-0.006067494393846573,0.016270475825337805,0.1937258974730396
2019-04-10,5204.10546875,5421.6513671875,5193.38232421875,5324.5517578125,15504590933.0,2888.2099609375,20.1,47.25130159,-6982.15116,5148.210797991072,4503.5529552641365,90.0225208259605,0.0034778715639784963,0.10030460869271485,2.0420768096489197
2019-04-11,5325.08154296875,5354.2255859375,5017.29638671875,5064.48779296875,16555616019.0,2888.320068359375,20.333333333333332,50.0891194,-208.3369965,5168.452078683035,4552.846330915178,77.8336031986792,3.8123067008344336e-05,0.14024180850452717,-1.046217773017149
2019-04-12,5061.20068359375,5103.2744140625,4955.8525390625,5089.5390625,13675206312.0,2907.409912109375,20.566666666666666,48.38326913,1210.207965,5176.003208705357,4603.587797619048,77.78121447635982,0.006609324208602496,0.17260911627285025,-0.24872518311551317
2019-04-13,5088.85009765625,5127.1220703125,5061.58935546875,5096.58642578125,10823289598.0,2907.409912109375,20.8,43.1119812,-3229.986627,5181.255929129465,4654.100179036458,77.76578054207236,0.0,-0.08395602801564395,0.15758052949888657
2019-04-14,5095.7587890625,5184.01611328125,5053.568359375,5167.72216796875,10391952498.0,2907.409912109375,21.03333333333333,38.87890893,1760.633905,5176.802385602678,4708.6503673735115,78.6722826180068,0.0,-0.16188255501866744,-2.321806069771542
2019-04-15,5167.32177734375,5196.60693359375,5024.0693359375,5067.1083984375,12290155061.0,2905.580078125,21.266666666666666,46.12015725,1167.268442,5144.993443080357,4761.223597935268,73.91465551330563,-0.0006293691084816588,-0.07002606216054619,0.045745685420691906
2019-04-16,5066.57763671875,5238.9453125,5055.19482421875,5235.5595703125,11618660197.0,2907.06005859375,21.5,46.13522516,-4628.421252,5149.365025111607,4820.770205543155,63.20167111412683,0.0005093580038946222,0.04332417629650154,14.477843156929543
2019-04-17,5236.13525390625,5274.275390625,5219.20556640625,5251.93798828125,12438480677.0,2900.449951171875,21.733333333333334,43.69726096,4529.067067,5138.991629464285,4876.24029250372,60.977982535779056,-0.0022738117853239315,-0.11099008425334911,-3.1134979070105433
2019-04-18,5251.48046875,5319.986328125,5250.5068359375,5298.3857421875,13256489918.0,2905.030029296875,21.96666666666667,47.305812450000005,-2369.039207,5172.405622209822,4934.7773670014885,64.82696140605182,0.0015790922795098083,-0.11439641003314405,-2.550992166853848
2019-04-19,5298.154296875,5336.68017578125,5233.3349609375,5303.8125,13780238655.0,2905.030029296875,22.2,48.5757199,1682.2625,5203.01611328125,4992.1791759672615,61.533055093297826,0.0,0.0049167723299701205,-0.8005648220123364
2019-04-20,5304.16064453125,5358.49072265625,5295.8779296875,5337.88623046875,13169647522.0,2905.030029296875,22.433333333333334,41.89377978,-959.907012,5237.487513950893,5050.808989025298,61.89294770348336,0.0,-0.07351759401360936,-0.45299654036316084
